open_time,Open,High,Low,Close,Volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,Price Movement,SMA 7,EMA 7,SMA 25,sav gol,Pos Crossing,Neg Crossing
1653417900000,0.00136000,0.00137000,0.00136000,0.00137,4851997.00000000,1653418199999,6632.40191000,19,4835680.00000000,6610.21079000,0,0.7299270072992562,0.0013714285714285714,0.001369743696527029,0.0013651999999999998,0.0013681545893719773,False,False
1653418200000,0.00136000,0.00137000,0.00136000,0.00136,407009.00000000,1653418499999,555.09793000,8,156569.00000000,214.49953000,0,-0.7352941176470448,0.00137,0.0013673077723952718,0.0013648,0.0013676115942028954,False,False
1653418500000,0.00136000,0.00137000,0.00136000,0.00137,1496775.00000000,1653418799999,2042.31339000,8,669939.00000000,917.81643000,0,0.7299270072992562,0.00137,0.0013679808292964538,0.0013648,0.0013677603864734266,False,False
1653418800000,0.00136000,0.00136000,0.00136000,0.00136,64809.00000000,1653419099999,88.14024000,1,0.00000000,0.00000000,0,-0.7352941176470448,0.001367142857142857,0.0013659856219723403,0.001364,0.0013678512077294654,True,False
1653419100000,0.00137000,0.00137000,0.00136000,0.00137,2230454.00000000,1653419399999,3053.72935000,15,2031191.00000000,2782.73167000,0,0.7299270072992562,0.0013657142857142856,0.0013669892164792552,0.0013643999999999998,0.0013678647342995139,False,False
1653419400000,0.00136000,0.00137000,0.00136000,0.00136,1982804.00000000,1653419699999,2696.91812000,18,30468.00000000,41.74116000,0,-0.7352941176470448,0.0013642857142857141,0.0013652419123594414,0.001364,0.0013680231884057941,False,False
1653419700000,0.00136000,0.00137000,0.00136000,0.00137,198062.00000000,1653419999999,270.81082000,5,144650.00000000,198.17050000,0,0.7299270072992562,0.0013657142857142856,0.001366431434269581,0.0013644,0.001369037681159417,False,False
1653420000000,0.00137000,0.00137000,0.00135000,0.00136,16060040.00000000,1653420299999,21838.71412000,51,9016331.00000000,12262.23378000,0,-0.7352941176470448,0.0013642857142857141,0.0013648235757021858,0.0013644,0.0013701777777777747,False,False
1653420300000,0.00136000,0.00139000,0.00136000,0.00137,22583665.00000000,1653420599999,30986.74850000,121,17687204.00000000,24236.08706000,0,0.7299270072992562,0.0013657142857142859,0.0013661176817766393,0.0013656000000000002,0.0013712019323671467,False,False
1653420600000,0.00138000,0.00138000,0.00137000,0.00138,3086138.00000000,1653420899999,4241.26397000,11,1325491.00000000,1829.17758000,0,0.7246376811594222,0.0013671428571428571,0.0013695882613324795,0.0013668,0.001372351690821253,False,False
1653420900000,0.00138000,0.00139000,0.00137000,0.00138,3769226.00000000,1653421199999,5201.60422000,39,3188838.00000000,4400.81946000,0,0.0,0.00137,0.0013721911959993596,0.001368,0.0013743574879227023,False,False
1653421200000,0.00137000,0.00138000,0.00137000,0.00138,4603900.00000000,1653421499999,6348.73369000,29,4139069.00000000,5711.91522000,0,0.0,0.0013714285714285716,0.0013741433969995198,0.0013692,0.0013757777777777746,False,False
1653421500000,0.00138000,0.00138000,0.00137000,0.00138,562103.00000000,1653421799999,774.64375000,9,456264.00000000,629.64432000,0,0.0,0.0013742857142857144,0.00137560754774964,0.0013700000000000001,0.0013753932367149726,False,False
1653421800000,0.00138000,0.00138000,0.00137000,0.00138,5165035.00000000,1653422099999,7126.82401000,33,3013427.00000000,4158.52926000,0,0.0,0.0013757142857142857,0.00137670566081223,0.0013708000000000001,0.0013758260869565185,False,False
1653422100000,0.00138000,0.00138000,0.00138000,0.00138,784570.00000000,1653422399999,1082.70660000,7,784570.00000000,1082.70660000,0,0.0,0.0013785714285714287,0.0013775292456091725,0.0013712,0.0013753294685990305,False,True
1653422400000,0.00138000,0.00138000,0.00137000,0.00137,1725296.00000000,1653422699999,2380.05840000,9,1640288.00000000,2263.59744000,0,-0.7299270072992721,0.0013785714285714284,0.0013756469342068793,0.0013716,0.0013757758454106248,False,False
1653422700000,0.00137000,0.00138000,0.00137000,0.00138,2511080.00000000,1653422999999,3444.11237000,17,393277.00000000,542.72226000,0,0.7246376811594222,0.0013785714285714284,0.0013767352006551594,0.0013720000000000002,0.0013758879227053107,False,False
1653423000000,0.00138000,0.00138000,0.00138000,0.00138,1946729.00000000,1653423299999,2686.48602000,14,1946729.00000000,2686.48602000,0,0.0,0.0013785714285714287,0.0013775514004913695,0.0013724,0.0013768077294685958,False,False
1653423300000,0.00138000,0.00138000,0.00137000,0.00138,1444916.00000000,1653423599999,1982.78013000,6,324521.00000000,447.83898000,0,0.0,0.0013785714285714284,0.0013781635503685272,0.0013724,0.0013777468599033785,False,False
1653423600000,0.00138000,0.00138000,0.00137000,0.00137,2351879.00000000,1653423899999,3230.41012000,19,833589.00000000,1150.35282000,0,-0.7299270072992721,0.001377142857142857,0.0013761226627763954,0.0013723999999999997,0.0013791362318840545,True,False
1653423900000,0.00137000,0.00138000,0.00137000,0.00137,11527536.00000000,1653424199999,15907.46276000,39,11104272.00000000,15323.89536000,0,0.0,0.0013757142857142857,0.0013745919970822966,0.0013724,0.0013797178743961322,False,False
1653424200000,0.00138000,0.00138000,0.00137000,0.00138,378391.00000000,1653424499999,518.82545000,7,42978.00000000,59.30964000,0,0.7246376811594222,0.0013757142857142857,0.0013759439978117225,0.0013724,0.001380653140096615,False,False
1653424500000,0.00138000,0.00138000,0.00137000,0.00137,458839.00000000,1653424799999,630.56662000,8,195719.00000000,270.09222000,0,-0.7299270072992721,0.0013757142857142857,0.0013744579983587918,0.0013720000000000002,0.0013821449275362285,False,False
1653424800000,0.00137000,0.00138000,0.00137000,0.00137,1993076.00000000,1653425099999,2733.11751000,18,260339.00000000,359.26782000,0,0.0,0.0013742857142857144,0.0013733434987690937,0.001372,0.001383685024154586,False,False
1653425100000,0.00137000,0.00139000,0.00137000,0.00139,8401599.00000000,1653425399999,11625.24110000,56,6448549.00000000,8922.77996000,0,1.4388489208633133,0.0013757142857142857,0.0013775076240768202,0.0013732,0.00138525410628019,False,False
1653425400000,0.00140000,0.00140000,0.00139000,0.00139,707587.00000000,1653425699999,986.67924000,13,313331.00000000,438.66340000,0,0.0,0.001377142857142857,0.0013806307180576152,0.001374,0.0013873217391304315,False,False
1653425700000,0.00139000,0.00140000,0.00139000,0.0014,1203383.00000000,1653425999999,1678.30930000,15,560693.00000000,784.97020000,0,0.7142857142857162,0.0013814285714285714,0.0013854730385432115,0.0013756000000000003,0.0013886685990338132,False,False
1653426000000,0.00140000,0.00140000,0.00139000,0.0014,1467982.00000000,1653426299999,2049.63457000,15,913959.00000000,1279.54260000,0,0.0,0.0013857142857142857,0.0013891047789074086,0.0013768,0.001390005797101446,False,False
1653426300000,0.00140000,0.00140000,0.00139000,0.0014,3343681.00000000,1653426599999,4675.95326000,20,2823667.00000000,3953.13380000,0,0.0,0.0013885714285714285,0.0013918285841805565,0.0013784,0.0013900946859903348,False,False
1653426600000,0.00139000,0.00141000,0.00139000,0.0014,6315643.00000000,1653426899999,8832.03965000,52,3464756.00000000,4857.66391000,0,0.0,0.001392857142857143,0.0013938714381354174,0.0013796,0.0013908270531400933,False,True
1653426900000,0.00140000,0.00140000,0.00139000,0.00139,5758986.00000000,1653427199999,8061.68758000,33,3723739.00000000,5213.23460000,0,-0.7194244604316566,0.0013957142857142855,0.001392903578601563,0.0013808000000000002,0.0013916753623188372,False,False
1653427200000,0.00139000,0.00140000,0.00139000,0.00139,2876246.00000000,1653427499999,3999.86286000,21,188092.00000000,263.32880000,0,0.0,0.0013957142857142855,0.001392177683951172,0.0013816,0.0013926009661835714,False,False
1653427500000,0.00139000,0.00139000,0.00139000,0.00139,212219.00000000,1653427799999,294.98441000,7,0.00000000,0.00000000,0,0.0,0.001395714285714286,0.001391633262963379,0.0013827999999999998,0.0013928347826086926,False,False
1653427800000,0.00139000,0.00139000,0.00138000,0.00139,28112427.00000000,1653428099999,38992.12527000,80,11629874.00000000,16165.52486000,0,0.0,0.0013942857142857142,0.001391224947222534,0.0013835999999999998,0.0013928077294685956,False,False
1653428100000,0.00138000,0.00139000,0.00138000,0.00139,677548.00000000,1653428399999,935.66200000,5,64576.00000000,89.76064000,0,0.0,0.001392857142857143,0.0013909187104169005,0.001384,0.0013936811594202868,True,False
1653428400000,0.00139000,0.00139000,0.00139000,0.00139,238104.00000000,1653428699999,330.96456000,3,238104.00000000,330.96456000,0,0.0,0.0013914285714285712,0.0013906890328126754,0.0013843999999999998,0.0013929971014492721,False,False
1653428700000,0.00139000,0.00139000,0.00138000,0.00139,6891816.00000000,1653428999999,9523.85005000,27,1314397.00000000,1827.01183000,0,0.0,0.00139,0.0013905167746095066,0.0013847999999999998,0.001392405797101446,False,False
1653429000000,0.00139000,0.00139000,0.00138000,0.00138,2149411.00000000,1653429299999,2973.77081000,18,758363.00000000,1054.12457000,0,-0.7246376811594222,0.0013885714285714285,0.00138788758095713,0.0013847999999999998,0.001392599033816422,False,False
1653429300000,0.00138000,0.00140000,0.00138000,0.00139,3431449.00000000,1653429599999,4767.27421000,23,1057104.00000000,1471.45091000,0,0.7194244604316566,0.0013885714285714285,0.0013884156857178474,0.0013852,0.0013921101449275329,False,False
1653429600000,0.00140000,0.00140000,0.00139000,0.00139,843352.00000000,1653429899999,1173.04797000,6,78869.00000000,110.41660000,0,0.0,0.0013885714285714285,0.0013888117642883854,0.0013855999999999999,0.001392869565217388,False,False
1653429900000,0.00139000,0.00140000,0.00139000,0.0014,545047.00000000,1653430199999,759.50584000,5,189051.00000000,264.67140000,0,0.7142857142857162,0.0013900000000000002,0.001391608823216289,0.0013867999999999999,0.0013931884057970982,False,False
1653430200000,0.00140000,0.00140000,0.00139000,0.0014,2710819.00000000,1653430499999,3776.12532000,11,808691.00000000,1132.16740000,0,0.0,0.0013914285714285712,0.0013937066174122168,0.0013876,0.001393797101449272,False,False
1653430500000,0.00140000,0.00141000,0.00139000,0.0014,7891593.00000000,1653430799999,11049.06449000,41,7346442.00000000,10290.62013000,0,0.0,0.001392857142857143,0.0013952799630591627,0.0013884,0.0013946956521739098,False,False
1653430800000,0.00140000,0.00140000,0.00139000,0.0014,12741684.00000000,1653431099999,17804.30320000,79,5298669.00000000,7418.13660000,0,0.0,0.0013942857142857142,0.001396459972294372,0.0013892,0.0013951536231884025,False,False
1653431100000,0.00139000,0.00140000,0.00139000,0.0014,6698871.00000000,1653431399999,9371.71517000,18,6028448.00000000,8439.82720000,0,0.0,0.001397142857142857,0.0013973449792207791,0.0013904,0.0013956405797101415,False,True
1653431400000,0.00139000,0.00140000,0.00139000,0.0014,736360.00000000,1653431699999,1027.97399000,4,443359.00000000,620.70260000,0,0.0,0.0013985714285714285,0.0013980087344155844,0.0013916,0.0013956483091787408,False,False
1653431700000,0.00139000,0.00139000,0.00139000,0.00139,397708.00000000,1653431999999,552.81412000,8,0.00000000,0.00000000,0,-0.7194244604316566,0.0013985714285714285,0.0013960065508116881,0.001392,0.0013958685990338132,False,False
1653432000000,0.00139000,0.00140000,0.00139000,0.0014,49067.00000000,1653432299999,68.39607000,4,19294.00000000,27.01160000,0,0.7142857142857162,0.0013985714285714285,0.0013970049131087662,0.0013932,0.001396262801932364,False,False
1653432300000,0.00140000,0.00140000,0.00139000,0.00139,7235992.00000000,1653432599999,10127.00747000,17,6897859.00000000,9657.00260000,0,-0.7194244604316566,0.0013971428571428572,0.0013952536848315746,0.001394,0.0013972811594202867,True,False
1653432600000,0.00139000,0.00140000,0.00139000,0.00139,2254543.00000000,1653432899999,3135.24311000,14,142834.00000000,199.96760000,0,0.0,0.001395714285714286,0.001393940263623681,0.001394,0.001398173913043475,False,False
1653432900000,0.00140000,0.00140000,0.00139000,0.0014,1825384.00000000,1653433199999,2541.03669000,15,375293.00000000,525.41020000,0,0.7142857142857162,0.001395714285714286,0.0013954551977177609,0.0013944,0.001398191304347823,False,False
1653433200000,0.00140000,0.00140000,0.00139000,0.00139,1103788.00000000,1653433499999,1538.63810000,9,437278.00000000,612.18920000,0,-0.7194244604316566,0.0013942857142857142,0.0013940913982883206,0.001394,0.0013985140096618325,False,False
1653433500000,0.00139000,0.00141000,0.00139000,0.0014,3951193.00000000,1653433799999,5524.59339000,28,2269605.00000000,3180.69375000,0,0.7142857142857162,0.0013942857142857142,0.0013955685487162404,0.001394,0.0013991227053140065,False,False
1653433800000,0.00141000,0.00141000,0.00140000,0.0014,1770428.00000000,1653434099999,2486.87802000,14,827882.00000000,1167.31362000,0,0.0,0.0013957142857142855,0.0013966764115371803,0.001394,0.0014000173913043445,False,False
1653434100000,0.00141000,0.00141000,0.00140000,0.0014,313241.00000000,1653434399999,440.95458000,6,241718.00000000,340.82238000,0,0.0,0.0013957142857142855,0.0013975073086528852,0.001394,0.0014002396135265667,False,False
1653434400000,0.00140000,0.00141000,0.00140000,0.0014,1132084.00000000,1653434699999,1588.34346000,10,342586.00000000,483.04626000,0,0.0,0.0013971428571428572,0.001398130481489664,0.0013944,0.0014005198067632816,False,False
1653434700000,0.00141000,0.00141000,0.00140000,0.0014,1257204.00000000,1653434999999,1761.74743000,13,166183.00000000,234.31803000,0,0.0,0.0013985714285714285,0.001398597861117248,0.0013947999999999999,0.0014013468599033785,False,False
1653435000000,0.00140000,0.00141000,0.00140000,0.00141,171645.00000000,1653435299999,241.93891000,4,163591.00000000,230.66331000,0,0.7092198581560303,0.0014,0.0014014483958379358,0.0013956,0.0014015207729468568,False,False
1653435300000,0.00141000,0.00141000,0.00140000,0.00141,2553992.00000000,1653435599999,3600.92755000,16,2533875.00000000,3572.76375000,0,0.0,0.001402857142857143,0.0014035862968784518,0.0013964,0.0014022608695652141,False,True
1653435600000,0.00141000,0.00141000,0.00140000,0.00141,914685.00000000,1653435899999,1281.88942000,10,133042.00000000,187.58922000,0,0.0,0.0014042857142857143,0.0014051897226588389,0.0013972,0.0014021256038647312,False,False
1653435900000,0.00140000,0.00141000,0.00140000,0.0014,2388122.00000000,1653436199999,3366.80981000,5,2343901.00000000,3304.90041000,0,-0.7142857142857162,0.0014042857142857143,0.0014038922919941293,0.0013976,0.001401845410628016,False,False
1653436200000,0.00140000,0.00140000,0.00140000,0.0014,7150.00000000,1653436499999,10.01000000,1,0.00000000,0.00000000,0,0.0,0.0014042857142857143,0.0014029192189955971,0.0013980000000000002,0.0014014202898550692,False,False
1653436500000,0.00140000,0.00141000,0.00140000,0.0014,3520528.00000000,1653436799999,4929.39862000,30,65942.00000000,92.97822000,0,0.0,0.0014042857142857143,0.001402189414246698,0.0013988,0.0014001198067632816,False,False
1653436800000,0.00140000,0.00140000,0.00139000,0.0014,9386773.00000000,1653437099999,13109.90265000,55,5529241.00000000,7740.93740000,0,0.0,0.001404285714285714,0.0014016420606850237,0.0013992,0.0013993855072463735,False,False
1653437100000,0.00140000,0.00141000,0.00139000,0.00139,2154666.00000000,1653437399999,3015.05334000,25,1614350.00000000,2260.40054000,0,-0.7194244604316566,0.0014014285714285713,0.0013987315455137677,0.0013992000000000002,0.001398486956521736,False,False
1653437400000,0.00140000,0.00140000,0.00139000,0.00139,981847.00000000,1653437699999,1365.62945000,8,86212.00000000,120.69680000,0,0.0,0.0013985714285714285,0.0013965486591353256,0.0013987999999999997,0.0013979130434782576,False,False
1653437700000,0.00140000,0.00140000,0.00139000,0.0014,163214.00000000,1653437999999,228.09491000,6,122745.00000000,171.84300000,0,0.7142857142857162,0.0013971428571428572,0.0013974114943514943,0.0013988,0.0013967053140096586,False,False
1653438000000,0.00139000,0.00140000,0.00139000,0.0014,6605564.00000000,1653438299999,9182.06896000,50,1705888.00000000,2371.51932000,0,0.0,0.0013971428571428572,0.0013980586207636208,0.0013988,0.0013960830917874364,False,False
1653438300000,0.00140000,0.00140000,0.00139000,0.00139,134711.00000000,1653438599999,187.74828000,7,49999.00000000,69.99860000,0,-0.7194244604316566,0.0013957142857142855,0.0013960439655727156,0.0013984,0.0013948463768115908,False,False
1653438600000,0.00140000,0.00140000,0.00139000,0.0014,487977.00000000,1653438899999,683.05476000,8,476673.00000000,667.34220000,0,0.7142857142857162,0.0013957142857142855,0.0013970329741795368,0.0013984000000000002,0.00139421449275362,False,False
1653438900000,0.00139000,0.00139000,0.00139000,0.00139,239612.00000000,1653439199999,333.06068000,9,0.00000000,0.00000000,0,-0.7194244604316566,0.0013942857142857142,0.0013952747306346526,0.0013979999999999997,0.0013937178743961322,False,False
1653439200000,0.00140000,0.00140000,0.00139000,0.00139,4075771.00000000,1653439499999,5677.06176000,16,1174007.00000000,1643.60980000,0,0.0,0.0013942857142857142,0.0013939560479759893,0.0013980000000000002,0.0013936173913043446,False,False
1653439500000,0.00139000,0.00140000,0.00139000,0.0014,5598167.00000000,1653439799999,7835.72496000,28,3112576.00000000,4357.60640000,0,0.7142857142857162,0.0013957142857142855,0.001395467035981992,0.0013979999999999997,0.0013939323671497551,False,False
1653439800000,0.00140000,0.00140000,0.00139000,0.00139,469506.00000000,1653440099999,654.21401000,4,160067.00000000,224.09380000,0,-0.7194244604316566,0.0013942857142857142,0.001394100276986494,0.0013980000000000002,0.0013944405797101415,True,False
1653440100000,0.00140000,0.00140000,0.00140000,0.0014,183167.00000000,1653440399999,256.43380000,4,183167.00000000,256.43380000,0,0.7142857142857162,0.0013942857142857142,0.0013955752077398705,0.0013984,0.0013949198067632817,False,False
1653440400000,0.00140000,0.00140000,0.00139000,0.0014,1907333.00000000,1653440699999,2665.61758000,25,1442471.00000000,2019.45940000,0,0.0,0.001395714285714286,0.001396681405804903,0.0013984,0.0013944115942028954,False,True
1653440700000,0.00140000,0.00140000,0.00139000,0.00139,944098.00000000,1653440999999,1319.43907000,3,714285.00000000,999.99900000,0,-0.7194244604316566,0.0013942857142857142,0.0013950110543536772,0.0013984,0.0013943574879227022,True,False
1653441000000,0.00140000,0.00140000,0.00139000,0.00139,1721425.00000000,1653441299999,2393.46743000,15,68668.00000000,96.13520000,0,0.0,0.0013942857142857142,0.0013937582907652577,0.0013980000000000002,0.0013940077294685958,False,True
1653441300000,0.00140000,0.00140000,0.00139000,0.0014,1194646.00000000,1653441599999,1672.43063000,10,1187269.00000000,1662.17660000,0,0.7142857142857162,0.001395714285714286,0.0013953187180739434,0.0013980000000000002,0.0013943014492753592,False,False
1653441600000,0.00139000,0.00139000,0.00139000,0.00139,281302.00000000,1653441899999,391.00978000,7,0.00000000,0.00000000,0,-0.7194244604316566,0.0013942857142857142,0.0013939890385554574,0.0013976,0.0013942415458937166,False,False
1653441900000,0.00139000,0.00140000,0.00139000,0.0014,276286.00000000,1653442199999,385.50096000,4,146342.00000000,204.87880000,0,0.7142857142857162,0.0013957142857142855,0.0013954917789165931,0.0013976,0.0013947613526570017,False,False
1653442200000,0.00139000,0.00139000,0.00139000,0.00139,359801.00000000,1653442499999,500.12339000,5,0.00000000,0.00000000,0,-0.7194244604316566,0.0013942857142857142,0.0013941188341874448,0.0013972,0.0013950917874396103,True,False
1653442500000,0.00140000,0.00140000,0.00139000,0.0014,542675.00000000,1653442799999,755.54184000,3,122359.00000000,171.30260000,0,0.7142857142857162,0.0013942857142857142,0.0013955891256405837,0.0013968,0.0013959053140096586,False,False
1653442800000,0.00140000,0.00140000,0.00140000,0.0014,114130.00000000,1653443099999,159.78200000,3,114130.00000000,159.78200000,0,0.0,0.001395714285714286,0.0013966918442304378,0.0013964000000000001,0.0013971439613526537,False,False
1653443100000,0.00140000,0.00140000,0.00140000,0.0014,330347.00000000,1653443399999,462.48580000,3,330347.00000000,462.48580000,0,0.0,0.001397142857142857,0.0013975188831728284,0.001396,0.0013980193236714942,False,False
1653443400000,0.00139000,0.00140000,0.00139000,0.00139,6805834.00000000,1653443699999,9460.62824000,45,3114585.00000000,4329.79213000,0,-0.7194244604316566,0.0013957142857142855,0.0013956391623796212,0.0013956,0.0013999149758454075,False,False
1653443700000,0.00140000,0.00140000,0.00139000,0.00139,1208802.00000000,1653443999999,1692.25086000,15,1201608.00000000,1682.25120000,0,0.0,0.001395714285714286,0.001394229371784716,0.0013951999999999999,0.0014015536231884024,False,False
1653444000000,0.00139000,0.00141000,0.00139000,0.00141,4395630.00000000,1653444299999,6188.82071000,37,4154004.00000000,5852.28843000,0,1.4184397163120606,0.0013971428571428572,0.0013981720288385369,0.0013955999999999999,0.001404077294685987,False,False
1653444300000,0.00141000,0.00141000,0.00140000,0.00141,616360.00000000,1653444599999,864.96698000,8,206298.00000000,290.88018000,0,0.0,0.0014,0.0014011290216289025,0.001396,0.0014064502415458906,False,False
1653444600000,0.00141000,0.00141000,0.00140000,0.00141,518887.00000000,1653444899999,728.42903000,4,198723.00000000,280.19943000,0,0.0,0.0014014285714285713,0.0014033467662216768,0.0013968,0.0014085951690821223,False,False
1653444900000,0.00141000,0.00141000,0.00140000,0.0014,1742884.00000000,1653445199999,2443.70370000,9,366610.00000000,516.92010000,0,-0.7142857142857162,0.0014014285714285715,0.0014025100746662576,0.0013972000000000001,0.0014113932367149724,False,False
1653445200000,0.00140000,0.00142000,0.00140000,0.00142,6390775.00000000,1653445499999,9004.72988000,30,5172039.00000000,7294.96686000,0,1.4084507042253558,0.0014042857142857143,0.0014068825559996933,0.0013979999999999997,0.0014152560386473398,False,False
1653445500000,0.00142000,0.00142000,0.00141000,0.00142,1836852.00000000,1653445799999,2606.25529000,22,1629397.00000000,2313.74374000,0,0.0,0.0014085714285714287,0.00141016191699977,0.0013988,0.0014177062801932335,False,False
1653445800000,0.00142000,0.00143000,0.00142000,0.00142,1865009.00000000,1653446099999,2649.41304000,20,1742759.00000000,2475.81804000,0,0.0,0.0014128571428571428,0.0014126214377498277,0.0014000000000000002,0.0014211053140096585,False,False
1653446100000,0.00142000,0.00143000,0.00142000,0.00143,4293657.00000000,1653446399999,6128.83600000,22,3184306.00000000,4553.55758000,0,0.6993006993007012,0.0014157142857142858,0.0014169660783123707,0.0014012,0.001422975845410625,False,False
1653446400000,0.00143000,0.00143000,0.00142000,0.00142,985821.00000000,1653446699999,1403.53158000,14,366576.00000000,524.20368000,0,-0.7042253521126779,0.001417142857142857,0.001417724558734278,0.0014024,0.0014251903381642481,False,False
1653446700000,0.00143000,0.00143000,0.00142000,0.00143,3882906.00000000,1653446999999,5537.72967000,24,2400315.00000000,3432.45045000,0,0.6993006993007012,0.00142,0.0014207934190507085,0.0014039999999999999,0.0014272019323671465,False,False
1653447000000,0.00143000,0.00143000,0.00143000,0.00143,261939.00000000,1653447299999,374.57277000,4,261939.00000000,374.57277000,0,0.0,0.0014242857142857143,0.0014230950642880314,0.0014052000000000001,0.0014289526570048275,False,False
1653447300000,0.00143000,0.00144000,0.00142000,0.00143,15914659.00000000,1653447599999,22656.53412000,70,4832517.00000000,6910.57931000,0,0.0,0.0014257142857142858,0.0014248212982160234,0.0014068,0.0014296541062801902,False,False
1653447600000,0.00143000,0.00144000,0.00143000,0.00143,888247.00000000,1653447899999,1270.94207000,15,74886.00000000,107.83584000,0,0.0,0.001427142857142857,0.0014261159736620175,0.0014080000000000002,0.0014297178743961322,False,False
1653447900000,0.00144000,0.00144000,0.00143000,0.00144,1057096.00000000,1653448199999,1514.77425000,12,312697.00000000,450.28368000,0,0.6944444444444462,0.00143,0.0014295869802465131,0.0014096,0.0014310164251207698,False,False
1653448200000,0.00143000,0.00144000,0.00143000,0.00144,1434677.00000000,1653448499999,2061.18077000,23,959266.00000000,1381.34304000,0,0.0,0.0014314285714285713,0.0014321902351848849,0.0014116,0.00143133333333333,False,True
1653448500000,0.00144000,0.00144000,0.00143000,0.00143,4266686.00000000,1653448799999,6102.30022000,38,557038.00000000,797.50358000,0,-0.6993006993007012,0.001432857142857143,0.0014316426763886635,0.0014132,0.0014313603864734266,False,False
1653448800000,0.00142000,0.00142000,0.00142000,0.00142,2132314.00000000,1653449099999,3027.88588000,9,0.00000000,0.00000000,0,-0.7042253521126779,0.0014314285714285713,0.0014287320072914977,0.001414,0.0014303285024154558,False,False
1653449100000,0.00142000,0.00143000,0.00142000,0.00143,1095879.00000000,1653449399999,1567.03359000,5,1088541.00000000,1556.61363000,0,0.6993006993007012,0.0014314285714285716,0.0014290490054686233,0.0014156000000000001,0.0014306183574879195,False,False
1653449400000,0.00142000,0.00143000,0.00142000,0.00142,592408.00000000,1653449699999,841.28978000,8,7042.00000000,10.07006000,0,-0.7042253521126779,0.00143,0.0014267867541014675,0.0014164,0.0014305217391304315,True,False
1653449700000,0.00142000,0.00143000,0.00142000,0.00143,1232713.00000000,1653449999999,1750.59232000,8,13986.00000000,19.99998000,0,0.6993006993007012,0.0014300000000000003,0.0014275900655761006,0.001418,0.001430038647342992,False,False
1653450000000,0.00142000,0.00143000,0.00142000,0.00143,118805.00000000,1653450299999,169.00363000,6,30053.00000000,42.97579000,0,0.0,0.0014285714285714288,0.0014281925491820755,0.0014191999999999998,0.001430388405797098,False,False
1653450300000,0.00142000,0.00143000,0.00142000,0.00143,1639150.00000000,1653450599999,2338.07902000,16,1048602.00000000,1499.50086000,0,0.0,0.0014271428571428573,0.0014286444118865565,0.0014204,0.0014301487922705283,False,False
1653450600000,0.00143000,0.00143000,0.00142000,0.00143,7511505.00000000,1653450899999,10683.43811000,21,1710101.00000000,2445.44443000,0,0.0,0.0014271428571428573,0.0014289833089149173,0.0014216,0.0014293584541062773,False,False
1653450900000,0.00143000,0.00143000,0.00142000,0.00143,1063010.00000000,1653451199999,1518.36321000,22,888901.00000000,1271.12843000,0,0.0,0.0014285714285714286,0.001429237481686188,0.0014232000000000001,0.0014287864734299485,False,False
1653451200000,0.00143000,0.00143000,0.00142000,0.00143,806181.00000000,1653451499999,1148.53480000,15,375778.00000000,537.36254000,0,0.0,0.0014285714285714286,0.001429428111264641,0.0014248000000000002,0.001427271497584538,False,True
1653451500000,0.00142000,0.00142000,0.00142000,0.00142,837286.00000000,1653451799999,1188.94612000,4,0.00000000,0.00000000,0,-0.7042253521126779,0.0014285714285714286,0.0014270710834484808,0.0014252000000000002,0.001425582608695649,False,False
1653451800000,0.00142000,0.00143000,0.00142000,0.00143,872356.00000000,1653452099999,1243.49773000,6,475221.00000000,679.56603000,0,0.6993006993007012,0.0014285714285714286,0.0014278033125863605,0.001426,0.0014244888888888857,False,False
1653452100000,0.00143000,0.00143000,0.00142000,0.00143,1538864.00000000,1653452399999,2194.21482000,18,902794.00000000,1290.99542000,0,0.0,0.0014285714285714288,0.0014283524844397703,0.0014268,0.001423559420289852,False,False
1653452400000,0.00142000,0.00143000,0.00142000,0.00143,295040.00000000,1653452699999,419.72182000,7,76502.00000000,109.39786000,0,0.0,0.0014285714285714286,0.0014287643633298277,0.001428,0.0014226106280193203,False,False
1653452700000,0.00143000,0.00143000,0.00142000,0.00142,786849.00000000,1653452999999,1121.62171000,7,429613.00000000,614.34659000,0,-0.7042253521126779,0.0014271428571428573,0.0014265732724973708,0.001428,0.0014202396135265668,False,False
1653453000000,0.00143000,0.00143000,0.00142000,0.00142,1994228.00000000,1653453299999,2844.74413000,11,1294037.00000000,1850.47291000,0,0.0,0.0014257142857142858,0.0014249299543730282,0.0014279999999999998,0.0014193932367149726,False,False
1653453300000,0.00142000,0.00142000,0.00142000,0.00142,7333425.00000000,1653453599999,10413.46350000,34,913933.00000000,1297.78486000,0,0.0,0.0014242857142857143,0.0014236974657797711,0.001428,0.0014179574879227019,False,False
1653453600000,0.00142000,0.00142000,0.00140000,0.00141,7009010.00000000,1653453899999,9890.46798000,51,3469401.00000000,4900.61929000,0,-0.7092198581560303,0.0014228571428571428,0.0014202730993348282,0.0014272000000000002,0.0014160096618357455,False,False
1653453900000,0.00141000,0.00141000,0.00140000,0.0014,1280241.00000000,1653454199999,1796.78577000,16,444837.00000000,627.22017000,0,-0.7142857142857162,0.0014185714285714285,0.0014152048245011212,0.0014264000000000002,0.0014138685990338132,False,False
